Customer ID,Gender,first Date,recent date,Customer value,buy times,Points earned,Points redeemed
36803690,F,20120106,20130325,3961.31,33,1949,802
85601897,M,20120108,20130327,5874.1,35,1391,14680
85642885,M,20120108,20120108,85.23,1,45,
72267051,M,20120109,20120109,82.3,1,34,531
35990094,M,20120109,20120318,260,3,85,
85382226,M,20120111,20120703,2634.44,12,38,14486
343455,M,20120118,20121128,3262.1799,17,2000,
6980461,F,20120119,20120914,672.8,4,325,
23791832,F,20120119,20120918,1303,8,85,16800
14847063,M,20120127,20130221,8551.6601,6,625,
85539510,M,20120131,20130312,2862.44,19,1132,
42480333,F,20120201,20130124,677.5,6,165,405
85058702,F,20120201,20130326,3279.0299,28,1123,2920
91177537,F,20120203,20130314,2436.2899,11,145,1915
91165617,F,20120202,20120306,245.6,2,85,
6576532,unknown,20120205,20120422,209.5,2,350,
91329931,M,20120206,20120206,213.1,1,90,
7575273,M,20120207,20130217,1727.1399,5,940,
7358967,F,20120209,20130225,1489.3199,13,735,
7183862,M,20120210,20120903,670.8,5,480,
14681078,M,20120214,20130331,4688.7,27,546,1740
113146757,M,20120214,20120214,2655,1,0,
53220061,M,20120214,20120214,62.4,1,0,310
451635,F,20120216,20121204,447.6599,5,225,
113230606,M,20120215,20130301,473.4,3,275,
63107324,M,20120216,20120216,126.8999,1,0,310
85422318,F,20120216,20120830,1081.7903,9,394,
113292905,M,20120216,20120415,237.04,2,40,
35972164,M,20120219,20130101,2044.53,16,750,250
113233100,F,20120220,20120220,113.6,1,70,
84832436,M,20120224,20120224,101.25,1,45,
113818348,F,20120225,20130128,875.2999,5,463,
113976932,M,20120227,20130322,101118,11,72,
63650459,M,20120228,20120228,80.75,1,40,
114097596,M,20120302,20120302,97,1,50,
114127337,M,20120302,20120408,3820.16,5,652,
58514730,M,20120304,20120410,371.64,4,25,55
114268108,M,20120306,20121112,1097.94,6,295,
9083968,M,20120306,20130321,900.8601,6,495,
113583372,M,20120308,20120410,361.9,4,150,
114002968,M,20120312,20130318,1366.2998,9,750,
113803834,F,20120313,20130111,381.5,4,346,
84798108,F,20120314,20130305,1379.1701,7,755,
8536759,M,20120315,20130308,744.54,5,279,
42441368,M,20120315,20121030,605.2397,6,255,
114738686,M,20120315,20120315,88.65,1,30,
558242,M,20120317,20130302,778.22,5,505,
214623,M,20120321,20130314,5837.9999,34,5140,
114770434,M,20120321,20120704,524.27,3,0,
115132094,M,20120323,20120323,101.2,1,35,
74077137,F,20120324,20130325,2020.7501,8,852,
114904210,unknown,20120401,20130104,700.09,6,275,
115458757,M,20120402,20120402,328,1,100,
115552590,unknown,20120406,20120406,141.1,1,120,
14739451,M,20120406,20120406,158.3,1,188,310
85453423,F,20120407,20120407,117.1,1,60,
63662956,M,20120408,20120423,188.2,2,20,
23737323,F,20120409,20120614,479.14,2,505,
115843747,unknown,20120416,20120416,99.99,1,10,
115913253,unknown,20120418,20120418,102.6,1,0,
115928114,unknown,20120418,20120418,30,1,40,
116403947,M,20120504,20130319,783.9499,7,505,
116349808,M,20120504,20120504,675,1,30,
116501987,unknown,20120507,20120926,1184.2601,2,45,
116607827,unknown,20120510,20120510,116,1,110,
115997512,unknown,20120512,20130302,1474.9799,6,399,
7554027,M,20120514,20120514,212,1,0,
50097636,M,20120521,20121013,1388.64,5,510,
116858977,unknown,20120525,20120605,467,3,372,
42293448,F,20120528,20130122,2860.08,11,1405,
117166921,F,20120530,20130213,560,2,125,
8893150,F,20120531,20130324,5504.9499,15,1892,2675
5756149,M,20120531,20121120,532.3301,5,373,
117300938,unknown,20120605,20121112,1773.9001,6,1020,
117345924,unknown,20120605,20121229,1526.7201,14,1039,
117155332,M,20120612,20130321,3006.9,16,410,
117501275,M,20120616,20130322,542.53,5,340,
117670195,unknown,20120616,20130117,888.3,6,833,
117688908,M,20120619,20130330,691.51,4,327,
117937613,F,20120625,20120731,117.7001,2,75,
6709107,M,20120628,20120628,166.3,1,75,
1883439,F,20120628,20130115,858.7,4,808,
7231610,unknown,20120630,20120630,100.5,1,500,
118710149,unknown,20120712,20121023,30.7,2,10,
55711182,M,20120713,20130313,824.66,7,261,604
118872967,M,20120715,20130330,214.6501,2,140,
119007988,unknown,20120717,20120717,112.8,1,90,
117044740,unknown,20120717,20121203,2078.48,10,1408,
119158881,unknown,20120720,20130122,935.5,3,75,
85532674,M,20120720,20121109,227.0501,2,60,
66433008,M,20120720,20120811,1781,7,660,
119335208,unknown,20120724,20120812,253.35,2,115,
119442574,M,20120727,20120727,1099,1,1090,
119511444,F,20120728,20120813,322.53,2,100,
119535782,unknown,20120729,20121028,706.38,5,310,
119685375,unknown,20120801,20121216,1027,7,750,
119681746,F,20120801,20130322,1248.05,8,371,
119768742,unknown,20120803,20121222,469.9,4,215,
114059866,M,20120804,20130307,1405.13,10,272,836
119918453,F,20120806,20120806,359.08,1,275,
6549735,M,20120808,20130331,589.71,2,460,
120102940,M,20120811,20121129,424.0498,3,74,
120283933,F,20120817,20120817,102.6,1,65,
6241627,F,20120818,20120818,375.3,1,200,
120472657,M,20120819,20120903,1097.1001,5,510,
120459347,M,20120818,20120818,539,1,0,
120577306,unknown,20120821,20120821,201.52,1,60,
120639137,unknown,20120822,20120822,121.4,1,100,
120618427,M,20120823,20130222,431.34,4,439,
379705,F,20120827,20130325,4093.7797,24,2325,
116553161,unknown,20120831,20130325,2223.508096,15,104,1313
120890629,F,20120828,20130315,3060.7501,15,2035,
120953731,M,20120901,20120901,119.7,1,100,
119070973,unknown,20120901,20130324,1436.7,5,347,
8847210,M,20120901,20120901,130.8,1,120,
121287472,F,20120908,20130312,2159.1997,16,722,
121233625,M,20120910,20121014,301.5,2,60,
84461092,F,20120912,20121206,394.78,3,189,
121684017,F,20120918,20121031,580.31,5,322,
122245508,M,20120924,20130223,379.24,3,235,
116786873,unknown,20121003,20121003,979.2,1,200,
742312,M,20121007,20121007,151.6,1,65,
122935978,M,20121011,20130314,1963.5,5,1885,
123057231,unknown,20121015,20121015,4014,1,2700,
120030608,M,20121013,20121222,487.66,4,335,
63407927,F,20121014,20121111,285.9099,2,272,
123225678,unknown,20121016,20130309,267.2,2,170,
123303505,F,20121017,20121017,399,1,0,
123619547,M,20121023,20121023,155.88,1,0,
124031284,M,20121101,20130328,1680.55,6,760,
124092019,M,20121102,20121111,344.74,4,125,
124436414,M,20121108,20121108,69.7,1,65,
124607883,unknown,20121111,20121111,518.4,1,310,
124708052,unknown,20121112,20130319,584.5,3,415,
125151202,unknown,20121119,20121119,36.2,1,35,
91097194,F,20121119,20130329,370.9,3,272,
125279387,unknown,20121121,20121121,80,1,0,
7278796,M,20121123,20121123,109.7,1,113,
125270948,unknown,20121123,20121123,105.9,1,20,
124923248,M,20121125,20130307,182.7999,2,140,
125510440,unknown,20121125,20121216,197.69,2,65,
63508472,M,20121126,20121126,199,1,295,
125666451,M,20121128,20121128,138.4,1,50,
125721083,F,20121129,20130306,180.9,2,30,
125549361,M,20121201,20121201,59.91,1,0,
63741962,M,20121203,20130207,2.9,2,30,
125892233,M,20121205,20130309,513.1,3,180,
126130608,M,20121206,20121206,104.6,1,10,
124925749,F,20121206,20130124,795.1,2,105,
42497998,M,20121211,20130202,219.83,2,68,12
119304227,unknown,20121216,20121220,660.3999,3,225,
50070923,M,20121216,20121216,164.65,1,30,
126960699,unknown,20121219,20121219,105.1,1,30,
116230466,unknown,20121221,20130221,319.8,2,115,
126343244,unknown,20121222,20121222,133.1,1,100,
127426532,F,20121228,20130125,201.1,2,75,
120539200,F,20130106,20130106,99,1,10,
118742509,unknown,20130106,20130326,798.1,5,275,
128821145,F,20130114,20130329,1775.14,5,371,
129143364,M,20130120,20130120,114.9,1,19,
129218945,M,20130122,20130322,810.7,4,720,
128276600,F,20130127,20130128,1008.58,1,734,
84606562,M,20130128,20130128,103.3,1,65,
129910301,M,20130206,20130206,292.5,1,240,
129926510,M,20130204,20130204,213.2,1,180,
126573784,unknown,20130208,20130208,766,1,3,
130106919,M,20130213,20130216,1075,2,0,
130148811,M,20130216,20130216,408,1,275,
73970964,M,20130217,20130217,648,1,0,
130158044,unknown,20130216,20130216,119.76,1,0,
130207099,M,20130218,20130218,72.5,1,35,
130196886,M,20130217,20130217,720,1,10,
130268940,M,20130219,20130219,324.42,1,290,
126322748,F,20130220,20130303,724.28,4,530,
121096999,unknown,20130221,20130221,588.6,1,500,
130354917,unknown,20130221,20130222,38.2,8,0,
130350497,M,20130221,20130221,101.4,1,30,
130392890,M,20130222,20130222,468,1,180,
130567057,unknown,20130226,20130226,85.9,1,80,
130817734,M,20130303,20130303,46,1,0,
130829276,M,20130303,20130303,316,1,310,
131255136,M,20130310,20130310,324.3,1,275,
742957,M,20130313,20130313,155,1,95,
130316437,M,20130317,20130317,102.5,1,20,
8235147,M,20130320,20130320,188.6,1,130,
131902576,M,20130321,20130325,237.7,2,160,
132010546,M,20130322,20130322,134,1,32,
132417613,unknown,20130331,20130331,110.98,1,65,
84427943,M,20120103,20130321,3173.48,24,1440,
6148035,M,20120104,20120723,426.5599,2,510,
85066654,M,20120105,20120105,30.49,1,82,8
86021090,F,20120106,20120106,1616,1,120,
55753056,F,20120106,20130220,2569.55,27,1835,
85113173,M,20120109,20120405,391.1201,5,2,
86078556,M,20120109,20120904,496.7,4,175,
7874056,F,20120109,20120828,574.03,2,290,
85361913,F,20120110,20130327,1932.58,11,330,1330
682195,M,20120110,20120110,100.2001,1,35,
9259706,M,20120111,20130205,1728.58,7,1568,301
23684648,M,20120112,20130313,2491.9399,21,249,2581
85344267,M,20120114,20120218,246.2,3,385,
2534,M,20120115,20120308,1500,4,203,1276
72198637,M,20120114,20120114,124.1,1,10,470
23694559,M,20120116,20130323,4460.1497,34,2705,
87962575,M,20120115,20120115,85.95,1,75,
88029054,M,20120116,20120116,87.0799,1,55,
88031322,M,20120115,20120115,89.7,1,0,
50268092,M,20120119,20120227,502.1,3,595,
88158715,M,20120120,20130328,3331.6903,23,1959,2
548466,M,20120130,20121125,1692.0598,7,870,
5629859,M,20120201,20130331,5806.04,20,4196,26
218241,M,20120201,20130311,4101.1698,14,1984,6961
69558749,M,20120201,20120201,48,1,10,580
6256511,M,20120201,20130320,2966.80235,17,596,3151
6922243,M,20120202,20130331,2046.5401,10,1745,
72528023,M,20120202,20120203,92.3,1,30,470
50052273,F,20120203,20130326,6001.8399,34,156,10720
2080295,F,20120205,20130120,563.9,5,200,225
85124140,M,20120206,20130308,2184.48,11,1135,
91029346,M,20120207,20120223,129.18,2,0,
6397696,M,20120209,20120210,570.2997,6,384,
6014050,F,20120208,20130327,2915.5,13,2440,
9542873,M,20120210,20120310,291.7,2,245,
91221840,M,20120210,20120210,91.6,1,0,
84768599,M,20120212,20120212,42,1,150,
92728798,M,20120211,20130307,1715.7199,14,1273,
641926,M,20120213,20120908,1165.8101,7,1104,
91194064,M,20120215,20120215,101,1,65,
113586407,M,20120220,20120220,80.5,1,90,
92888339,M,20120220,20120229,183.2,2,0,
23753432,M,20120221,20121223,723.33,7,142,805
50093137,M,20120220,20130314,1582,9,1230,
113571468,F,20120222,20121229,1830.6999,12,806,48
6615767,M,20120224,20121219,736.11,5,765,
84794469,F,20120224,20130307,3820.2701,14,1461,
113811520,M,20120227,20130114,1967.18,11,950,
6027005,F,20120228,20121217,2507.28,4,270,
8275704,M,20120304,20120926,2207.36,9,990,
5155136,M,20120305,20120305,720,1,310,
50408456,M,20120305,20130328,542.74,5,112,
114445430,M,20120309,20120309,95.16,1,95,
9417456,M,20120309,20120309,11,1,140,
49863149,F,20120309,20120309,98.5,1,262,
114579696,M,20120311,20120311,86.3799,1,55,
114369618,M,20120312,20120626,190.5,2,85,
114761581,unknown,20120317,20120416,355.3,4,5,200
2867294,unknown,20120322,20130217,416.3,3,190,
6759883,M,20120404,20120404,50.9,1,80,
115658344,unknown,20120410,20120410,510,1,520,
5917218,F,20120409,20121102,348.3,3,58,2048
85191569,M,20120410,20121122,746.97,3,260,
42447396,M,20120412,20120513,343.85,4,24,3
115494151,unknown,20120419,20120419,100.2,1,60,
391660,F,20120419,20120923,365.75,2,260,
116048496,M,20120422,20120805,671.9002,6,140,
74115580,M,20120425,20120425,63.4,1,110,
116359532,M,20120502,20121006,528.05,3,290,
55720448,M,20120504,20120504,60.4,1,120,
115884882,F,20120504,20120504,203,1,70,
73808235,M,20120505,20130328,1399.03,6,610,395
35867143,F,20120509,20130305,1484.1301,7,1096,11
116799689,M,20120518,20120518,4699,1,0,
116524806,F,20120521,20130318,2515.2403,21,1812,
117040658,unknown,20120525,20120701,21671,10,0,
117065409,M,20120529,20120723,301.04,3,95,
7971201,M,20120531,20121125,203.1,2,35,
91333610,M,20120602,20130313,1279.99,9,1072,
117230605,M,20120606,20120606,214.8,1,210,
5177129,M,20120606,20130327,493.88,3,260,
7355555,F,20120607,20120817,358.4699,3,240,
117468678,F,20120609,20130317,2965.74,14,1330,865
117488158,unknown,20120610,20130125,438.75,2,165,
115752071,unknown,20120612,20121220,646,4,305,
116957866,M,20120613,20130317,732.97,8,489,
6229457,M,20120616,20120814,277.51,3,141,
88058933,M,20120618,20120906,330.94,3,155,
8246122,F,20120619,20130328,1304.48,9,193,1446
116156480,M,20120620,20130221,1341.3997,13,868,
117848323,M,20120622,20120622,314.5,1,135,
118035433,unknown,20120628,20130227,1992.92,15,1085,
55236600,M,20120701,20121112,220.88,2,525,
118724212,F,20120712,20120712,80,1,0,
118875226,unknown,20120714,20120714,118.83,1,70,
118703758,unknown,20120715,20121202,564.8,6,425,
116850730,M,20120718,20130112,516.5001,4,240,
85195863,M,20120721,20120721,101.2,1,205,
119275511,unknown,20120723,20120731,369.2,3,335,
9137473,M,20120726,20120911,1552.8,7,315,
119497426,unknown,20120728,20120905,396.44,3,181,
119465296,F,20120729,20130119,1103.37,6,671,
85108525,M,20120811,20130128,365.14,3,205,
120349265,unknown,20120815,20130211,368.7,2,80,
120571980,unknown,20120821,20120821,149.2,1,20,
120913148,M,20120829,20120829,88.6999,1,65,
120922427,M,20120829,20120829,62.3,1,35,
121133241,unknown,20120903,20130320,6144.89,11,505,
120974968,unknown,20120908,20121106,319.9,3,125,
65532577,M,20120911,20121227,976.6501,6,385,
118394387,M,20120915,20130319,1396.38,8,451,
120676406,M,20120917,20130216,438.91,4,138,12
85465900,M,20121003,20121003,117,1,60,
122868728,unknown,20121009,20121009,111.1,1,80,
123149631,unknown,20121014,20121215,240.1,3,0,
123141382,M,20121014,20121014,92,1,90,
119140705,unknown,20121015,20121015,120,1,0,
123183233,M,20121017,20121019,936.2,2,655,
123369129,unknown,20121019,20121021,249.76,2,125,
123492213,unknown,20121021,20121021,107.8,1,40,
8914644,M,20121024,20130124,1002.6,6,522,
123736566,M,20121025,20121218,236.5,2,60,
123903469,unknown,20121030,20121030,86.92,1,55,
125002125,unknown,20121116,20121116,446.8,1,70,
124733818,unknown,20121116,20121116,258,1,0,
125245271,unknown,20121121,20121208,7006,20,460,
121945577,M,20121124,20130116,706.86,4,260,
113998463,M,20121124,20121124,100.4,1,50,
125678357,F,20121128,20121128,123.1999,1,80,
121989726,unknown,20121207,20121207,306.1497,1,100,
116401566,M,20121210,20121210,760,1,760,
121773328,F,20121217,20130105,439.8,2,25,
126961752,M,20121216,20121216,346,1,275,
127256206,M,20121219,20121219,95,1,20,
127414905,M,20121221,20130327,356.0599,3,210,
127269398,M,20121222,20130308,264.8999,2,347,
127127904,unknown,20121221,20121221,51.3,1,30,
50060087,M,20121222,20121222,160.8,1,105,
63417226,M,20121229,20121229,138.09,1,145,
121511119,F,20130107,20130318,603.18,2,275,
58189559,F,20130108,20130309,229.6,2,195,
55814353,M,20130116,20130116,101.9,1,85,
8081045,F,20130120,20130121,90.4,1,50,
129143737,M,20130120,20130207,470.45,4,287,
124261040,unknown,20130122,20130311,161.4,2,10,
129189302,M,20130121,20130121,250,1,240,
129419340,M,20130125,20130125,376.3,1,210,
129521841,M,20130127,20130127,170,1,30,
129869047,M,20130205,20130205,287.99,1,485,
117342510,unknown,20130207,20130207,101.2,1,40,
129974488,M,20130205,20130228,3129.8,3,95,
130044344,unknown,20130211,20130211,299,1,0,
130107875,M,20130214,20130214,106,1,85,
115937101,unknown,20130216,20130216,105.2,1,30,
130243136,M,20130220,20130301,938.5,3,320,510
130315483,unknown,20130220,20130220,214,2,0,
91122087,M,20130221,20130221,238.6,2,135,
130540654,M,20130225,20130308,484.67,3,225,
135294,M,20130225,20130225,219,1,235,
130731928,M,20130301,20130309,198.4,2,145,
130762234,M,20130301,20130301,59,1,45,
10147404,M,20130302,20130302,105.7,1,40,
130823054,M,20130303,20130328,303.35,2,218,
130900620,M,20130304,20130304,125.5,1,95,
130899592,M,20130305,20130305,212.2,1,155,
121659238,M,20130305,20130327,227.6,2,92,
130891998,M,20130304,20130304,112.5,1,95,
130756318,M,20130305,20130305,58.78,1,50,
119873722,F,20130308,20130308,271.2,1,235,
84975372,M,20130317,20130317,109.79,1,35,
128516610,M,20130320,20130320,53,1,50,
131863395,M,20130319,20130319,170,1,0,
131200855,M,20130323,20130323,128,1,20,
35955402,F,20120101,20120907,765.9498,7,740,
63906679,F,20120104,20120104,107.2,1,165,
85506501,M,20120103,20120316,343.9,4,55,
55778587,M,20120104,20130315,2410.68,11,1730,
85571958,M,20120103,20120103,91.2,1,0,
85369946,M,20120103,20130324,5309.830419,24,235,2960
14893259,M,20120107,20130315,2936.5999,13,494,2580
35846748,F,20120107,20130216,4172.28,19,3855,
85536174,M,20120106,20130115,228.7,2,75,
42399407,F,20120106,20130218,2434.9,17,1545,800
73903424,F,20120107,20130131,1562.2,7,730,
7481674,M,20120107,20121207,4753.55,16,4344,
85065592,M,20120107,20130327,1141.87,9,360,60
72555628,M,20120107,20121015,275.0299,2,35,1485
85639234,M,20120107,20120107,115.15,1,40,
9409191,M,20120110,20121221,2655.83,14,1700,
84594899,M,20120109,20121128,1214.46,4,440,
68275073,M,20120109,20120109,108.1,1,0,460
9556392,F,20120109,20130321,6307.6,29,802,7927
49861688,M,20120111,20130225,468.9,4,396,
86084768,M,20120111,20120111,89,1,80,
7754624,M,20120110,20120110,175.6,1,210,
86060450,M,20120112,20120112,162.8999,1,180,
88099453,M,20120117,20120402,942.66,9,252,
543222,unknown,20120116,20130312,2939.37,22,3168,
6661977,M,20120117,20130331,2894.89,17,2957,1492
8121628,M,20120116,20130330,2900.6699,21,1070,962
91031654,M,20120128,20120128,1152,4,1130,
8360834,M,20120128,20121206,495.4,4,395,
2992746,M,20120129,20130119,4104.1,7,836,
91079429,M,20120130,20121013,308.8801,3,90,15
54551350,M,20120202,20120202,298.7,1,5,300
84657578,M,20120202,20121225,466.75,4,195,
23689953,M,20120210,20121125,855.65,7,480,
114748,M,20120209,20121226,1317.7501,9,1435,
36100649,M,20120209,20120623,312.4,2,160,
350739,F,20120212,20130320,508.6,5,650,2400
92863987,M,20120211,20120906,1164.33,5,565,
84882155,M,20120212,20130324,939.8,8,425,
110903583,M,20120213,20120213,119.7,1,20,
73868641,M,20120220,20121011,269.0902,3,75,
8124508,M,20120220,20120220,175.6,1,85,
8127363,M,20120220,20130325,1086.7,6,1366,2310
113390623,M,20120221,20120322,334.84,4,5,
84470252,M,20120225,20120301,249.85,2,30,
113280669,M,20120224,20130328,4191,30,385,2600
6750867,M,20120224,20121124,1237.1099,8,1905,
113768028,M,20120224,20130325,7793.07,42,4042,74
63443647,M,20120229,20120312,163.5,3,16,
8845652,M,20120306,20120306,147.7,1,115,
114087619,M,20120305,20120821,1065.9,8,676,
114298173,M,20120306,20120306,108.7,1,15,
114275134,M,20120307,20120410,330.2,4,30,50
10169063,M,20120307,20130120,1080.36,5,214,
114420475,M,20120309,20130305,1363.2,11,292,1170
9283200,F,20120308,20130320,3326.722972,11,175,17235
114503113,M,20120309,20120309,103.62,1,45,
114486843,M,20120309,20130311,457.3,3,150,
114586501,M,20120311,20121012,162.84,2,70,
114664805,M,20120312,20120312,249.5,2,145,
114727396,F,20120314,20130214,991.9,8,195,550
114751961,M,20120316,20120316,88.65,1,30,
114916165,F,20120316,20120316,198,1,190,
41970945,M,20120319,20130325,4839.06,25,3215,
6367813,M,20120324,20120616,225.1999,2,650,
115240774,unknown,20120325,20130304,1206.27,9,760,
8167859,M,20120325,20120325,104.9,1,125,
115270532,M,20120327,20120327,111.8,1,50,
115353292,F,20120330,20130320,1565.0001,8,965,
115350404,unknown,20120329,20121011,674.35,3,230,
115432750,unknown,20120402,20120402,148.6,1,105,
8043490,F,20120408,20130311,750.1,5,307,
115610306,M,20120408,20120408,110.45,1,85,
115677811,M,20120410,20121027,1715.95,9,745,
115912291,F,20120418,20121216,6534.8399,37,230,3595
9022016,M,20120421,20130122,369.2,3,150,
116202074,unknown,20120427,20121017,557.7,4,185,
116341256,F,20120502,20130106,11071.78,9,985,
116488537,F,20120506,20130124,267.6,2,250,
14888913,M,20120508,20120703,465.6,4,270,
116581394,M,20120509,20120711,565.0599,3,435,
114599464,F,20120513,20130319,630.4799,6,445,
116751410,F,20120515,20120714,290.34,3,135,
116532881,M,20120518,20120802,266.7398,3,215,
113528990,M,20120519,20130130,241.5,2,182,
116882946,unknown,20120520,20121113,332.99,3,140,
88065024,M,20120520,20121114,634.2,4,252,
117011271,unknown,20120524,20130301,2353.2501,10,1345,
117137713,unknown,20120529,20120529,346,1,295,
63601274,M,20120531,20130308,2432.4501,13,2140,
115885683,F,20120531,20120531,73,1,0,
2967748,F,20120611,20120611,103.4,1,0,
178917,M,20120616,20121114,1151.7303,5,720,
10942368,M,20120615,20130330,2318.16,12,476,1460
2234022,M,20120616,20130113,980.04,5,300,
117344356,unknown,20120616,20120706,265.1,2,65,
7169214,F,20120618,20120618,90.1901,1,15,
817622,M,20120628,20121015,6207.3602,11,1095,
117268581,M,20120703,20130301,928.8403,7,405,
118363945,M,20120706,20120706,108.8,1,5,
115233169,F,20120706,20120706,51.5,1,42,
118723063,unknown,20120712,20121223,417.1,3,217,
118755420,M,20120712,20120912,1094,3,332,
118774778,unknown,20120712,20130219,1641.05,11,1143,
119199613,unknown,20120721,20130328,1056.52,5,432,
115639112,M,20120723,20120723,101,1,50,
7248309,M,20120724,20120724,268,1,100,
117171660,unknown,20120728,20130325,1939.0502,12,1200,
117644285,M,20120731,20130322,1478.4101,9,735,
42868572,M,20120805,20130103,1181.35,7,1133,
10167187,M,20120809,20120809,64.3,1,50,
25858,F,20120813,20130225,1849.6,10,1290,1972
120327643,unknown,20120815,20130318,615.9999,4,350,
120169021,F,20120817,20130104,1004.35,5,325,
120530753,unknown,20120820,20120820,104,1,35,
120664880,F,20120823,20130105,1882.9,8,820,
120699655,unknown,20120824,20130311,539.2,3,300,
120876800,unknown,20120828,20120828,1760,1,0,
120620073,unknown,20120828,20120828,500,1,320,
120970107,unknown,20120830,20120830,136,1,0,
121098853,M,20120902,20121031,1540.28,9,835,
121177563,unknown,20120904,20120904,117.6301,1,40,
121482072,unknown,20120910,20130122,556.48,2,460,
121635531,unknown,20120913,20120920,284.1,2,85,
122127605,unknown,20120922,20120922,205.7,1,125,
122196150,unknown,20120923,20130129,804.28,5,600,
122330926,F,20120926,20130308,370,2,181,
119684188,unknown,20120929,20120929,203.2,1,25,
122528422,M,20120930,20120930,110.9,1,100,
118498241,unknown,20120929,20120929,104.99,1,20,
63892172,M,20121011,20121011,104,1,132,
123128869,M,20121014,20121015,214.9,2,45,
5958399,M,20121014,20130327,3542.4,3,4357,
123618191,unknown,20121023,20121023,90.07,1,45,
123722487,unknown,20121025,20121025,284.8,1,180,
123732462,F,20121026,20130305,743.75,4,234,
123986059,unknown,20121031,20130318,1198.2,6,500,
124150137,M,20121103,20121103,100.8,1,120,
8152853,M,20121105,20121105,104.2,1,20,
5883951,M,20121106,20121106,107,1,0,
124384336,M,20121107,20121107,305.6,1,225,
124300004,F,20121108,20130329,1259.69,8,128,240
123320903,unknown,20121108,20130128,379,4,80,
124481290,unknown,20121109,20130105,233.1,2,60,
124574031,unknown,20121110,20121110,179,1,90,
122044516,unknown,20121110,20130320,667.3,6,173,
124695200,unknown,20121112,20130325,382.72,3,110,
124632537,M,20121112,20130319,2834.93,9,385,
125041754,unknown,20121117,20130322,927.32,7,503,12
124917116,unknown,20121117,20121221,460.08,3,185,
85033050,F,20121122,20130319,1043.8,8,335,
125248938,M,20121124,20121130,766.9,2,470,
125486066,M,20121125,20121125,98.8002,1,60,
116317981,unknown,20121127,20121215,320.2999,2,196,
125658955,M,20121129,20121129,154.7,1,119,
125636607,M,20121129,20121129,99.96,1,110,
125836155,M,20121201,20121201,452.68,1,130,
125953185,M,20121203,20130218,2437.8,5,222,
126122902,M,20121206,20130310,435.66,3,305,
126348748,M,20121210,20130321,208.8,2,65,
118307333,M,20121214,20130326,1499.3,8,625,
126869875,M,20121214,20121214,109.8,1,15,
63412410,M,20121213,20121213,64.34,1,47,
127045304,unknown,20121217,20121217,299,1,40,
5091369,M,20121216,20121216,245.89,1,255,
126342777,unknown,20121218,20130301,836.7,4,210,
125370590,unknown,20121219,20121219,89,1,0,
127520566,M,20121222,20121222,188,1,142,
127714288,unknown,20121225,20121225,114.3,1,0,
85267621,M,20130105,20130105,1999,1,100,
128496868,M,20130108,20130226,1164.3,3,642,
12543295,F,20130114,20130114,191.56,1,437,
128903494,M,20130116,20130318,579.2,5,302,
128861567,M,20130115,20130205,286.1,2,115,
123119296,unknown,20130116,20130116,158.7,1,85,
115558698,F,20130120,20130328,150.9,2,85,
5973167,M,20130124,20130325,979.5,3,302,
129535609,M,20130127,20130127,112.9,1,35,
129611788,M,20130129,20130225,244.56,2,56,
129596119,M,20130128,20130128,48,1,0,
129643309,F,20130130,20130131,548.06,2,280,
129652383,M,20130130,20130130,489,1,140,
129963093,M,20130205,20130205,297,1,285,
130058518,M,20130211,20130211,1588,1,0,
130223864,F,20130221,20130221,204.05,1,97,
130397848,M,20130222,20130222,47.9,1,25,
130854269,M,20130303,20130303,138,1,190,
131100963,M,20130308,20130308,788,1,34,
129861135,unknown,20130310,20130310,100,1,0,
131170101,M,20130309,20130309,170.7,1,165,
115022436,unknown,20130311,20130311,104.9,1,40,
128312994,M,20130324,20130331,430,2,10,
132263122,M,20130327,20130327,58.9,1,60,
88045273,F,20130327,20130327,398,1,230,
85523851,M,20120103,20130226,4483.6708,29,2975,
85014204,M,20120103,20130331,6413.080067,47,381,4000
7618243,F,20120102,20120102,91.4,1,102,2064
6861127,M,20120102,20130306,5112.19,16,290,1600
7482647,F,20120101,20130301,2669.2,9,1284,
6576096,M,20120104,20130327,8544.6,52,1875,9803
85601517,M,20120104,20120223,753.2,3,135,
7968513,M,20120107,20130326,7210.9,27,5410,
3038310,F,20120109,20130126,645.8,3,805,
85583575,M,20120109,20120109,87.4,1,0,
85004625,M,20120110,20130310,5781.7801,29,641,2363
70316058,M,20120111,20120229,19580.43,46,470,1300
73799276,M,20120111,20130222,1270.4,11,818,1350
11873345,F,20120113,20121130,1720.3,12,1670,
8243586,M,20120114,20130328,7088.3601,39,1120,10113
63451639,F,20120113,20120305,297.9,5,10,
87032297,M,20120116,20120116,85.6,1,75,
2738365,F,20120116,20130124,2475.47,15,1094,
836144,M,20120117,20121119,340.7,3,540,
347,F,20120130,20130328,444,4,457,
8034484,F,20120131,20130121,1263.25,6,1234,
91095284,M,20120131,20120131,1899,1,0,
91112676,M,20120131,20120712,1362.9202,8,715,
1774829,M,20120201,20130217,727.52,4,1104,455
91156598,M,20120202,20120202,40.8,1,0,
91282026,M,20120205,20120205,105.9,1,55,
91286307,M,20120205,20130322,5053.8,26,554,1800
85168797,F,20120207,20120218,223.7,2,160,
92803552,M,20120213,20120213,184.2,1,110,
22776475,M,20120209,20130326,1970.6,13,1533,
23707945,F,20120210,20130329,2856.58,20,2325,
