PRODUCT_ID,PRODUCT_CODE,merchant id,merchant_name_eng,Category_level2_name_eng,cost price,Category_code
35350,353504,1,Delhi,Beauty,21.962083,12
35351,353515,2,Bangalore,Beauty,20.64436,12
35351,353515,1,Delhi,Beauty,20.64436,12
35352,353526,1,Delhi,Beauty,21.962083,12
35353,353537,1,Delhi,Beauty,20.64436,12
35354,353548,1,Delhi,Beauty,35.6367,12
35355,353559,1,Delhi,Beauty,21.962083,12
35356,353560,1,Delhi,Beauty,17.079167,12
35357,353571,1,Delhi,Beauty,17.079167,12
35358,353582,3,Gaziabad,Beauty,17.079167,12
35358,353582,1,Delhi,Beauty,17.079167,12
35365,353651,1,Delhi,Food,6.2,15
35366,353662,1,Delhi,Food,6.2,15
35397,353979,1,Delhi,Food,2.35,15
35399,353991,2,Bangalore,Food,4.5,15
35399,353991,3,Gaziabad,Food,4.5,15
35399,353991,1,Delhi,Food,4.5,15
35412,354121,1,Delhi,Food,6.1,15
35414,354143,1,Delhi,Food,6,15
35415,354154,1,Delhi,Food,6,15
35416,354165,1,Delhi,Food,7.2,15
35417,354176,1,Delhi,Food,5.6,15
35418,354187,1,Delhi,Food,7.8,15
35445,354450,1,Delhi,Drinks,6.5,16
35446,354461,1,Delhi,Drinks,5.8,16
35461,354610,1,Delhi,Food,8,15
35485,354858,1,Delhi,Food,6.2,15
35503,355033,8,Hyderabad,Kitchen cleaning,37.0913,1
35503,355033,1,Delhi,Kitchen cleaning,37.0913,1
35503,355033,9,Chennai,Kitchen cleaning,37.0913,1
35504,355044,1,Delhi,Kitchen cleaning,38.742904,1
35547,355475,1,Delhi,Food,10.82,15
35551,355511,1,Delhi,Household electrical appliances,90,9
35556,355566,1,Delhi,Household electrical appliances,330,9
35606,356069,1,Delhi,Food,6.9,15
35636,356365,2,Bangalore,Drinks,56.78,16
35636,356365,1,Delhi,Drinks,56.78,16
35731,357313,1,Delhi,Nutrition and health,30,13
35735,357357,1,Delhi,Nutrition and health,30,13
35738,357380,1,Delhi,Nutrition and health,18.4,13
35741,357415,1,Delhi,Nutrition and health,23.6,13
35742,357426,1,Delhi,Nutrition and health,47.6,13
35743,357437,1,Delhi,Nutrition and health,70,13
35744,357448,1,Delhi,Nutrition and health,54.4,13
35746,357460,1,Delhi,Nutrition and health,38.4,13
35748,357482,1,Delhi,Nutrition and health,67.2,13
35750,357506,1,Delhi,Nutrition and health,35.6,13
35752,357528,1,Delhi,Nutrition and health,31.2,13
35753,357539,1,Delhi,Nutrition and health,31.6,13
35755,357551,1,Delhi,Nutrition and health,39.2,13
35757,357573,1,Delhi,Nutrition and health,34,13
35758,357584,1,Delhi,Nutrition and health,44.8,13
35763,357631,1,Delhi,Nutrition and health,32.8,13
35766,357664,1,Delhi,Nutrition and health,67.2,13
35826,358269,1,Delhi,Beauty,8.25,12
35827,358270,1,Delhi,Beauty,17.15,12
35828,358281,8,Hyderabad,Beauty,19.21,12
35828,358281,3,Gaziabad,Beauty,19.21,12
35828,358281,2,Bangalore,Beauty,19.21,12
35828,358281,1,Delhi,Beauty,19.21,12
35829,358292,1,Delhi,Beauty,15.8,12
35852,358521,1,Delhi,Food,16.294709,15
35857,358576,2,Bangalore,Food,3.875893,15
35857,358576,1,Delhi,Food,3.875893,15
35857,358576,3,Gaziabad,Food,3.875893,15
35858,358587,1,Delhi,Food,3.875893,15
35861,358612,8,Hyderabad,Food,10.41846,15
35861,358612,2,Bangalore,Food,10.41846,15
35861,358612,1,Delhi,Food,10.41846,15
35861,358612,3,Gaziabad,Food,10.41846,15
35863,358634,3,Gaziabad,Food,2.326277,15
35863,358634,2,Bangalore,Food,2.326277,15
35863,358634,1,Delhi,Food,2.326277,15
35865,358656,2,Bangalore,Food,8.32881,15
35865,358656,1,Delhi,Food,8.32881,15
35867,358678,3,Gaziabad,Food,2.326277,15
35867,358678,2,Bangalore,Food,2.326277,15
35867,358678,1,Delhi,Food,2.326277,15
35869,358690,2,Bangalore,Food,8.32881,15
35869,358690,1,Delhi,Food,8.32881,15
35871,358714,3,Gaziabad,Food,2.326277,15
35871,358714,2,Bangalore,Food,2.326277,15
35871,358714,1,Delhi,Food,2.326277,15
35872,358725,1,Delhi,Food,4.628934,15
35873,358736,3,Gaziabad,Food,9.12171,15
35873,358736,2,Bangalore,Food,9.12171,15
35873,358736,1,Delhi,Food,9.12171,15
35874,358747,1,Delhi,Food,18.056318,15
35875,358758,2,Bangalore,Food,10.983704,15
35875,358758,1,Delhi,Food,10.983704,15
35876,358769,1,Delhi,Food,10.470783,15
35877,358770,2,Bangalore,Food,10.582175,15
35877,358770,1,Delhi,Food,10.582175,15
35879,358792,1,Delhi,Food,10.903815,15
35880,358805,2,Bangalore,Food,4.270939,15
35880,358805,1,Delhi,Food,4.270939,15
35881,358816,1,Delhi,Food,16.45,15
35882,358827,3,Gaziabad,Food,5.1,15
35882,358827,1,Delhi,Food,5.1,15
35883,358838,1,Delhi,Food,9.55547,15
35897,358974,1,Delhi,Food,9.305504,15
35899,358996,1,Delhi,Food,3.26337,15
35901,359013,2,Bangalore,Food,9.305504,15
35901,359013,1,Delhi,Food,9.305504,15
35903,359035,1,Delhi,Food,8.1017,15
35908,359080,1,Delhi,Food,10.034066,15
35910,359104,1,Delhi,Food,7.95777,15
35911,359115,1,Delhi,Food,7.957769,15
35912,359126,1,Delhi,Food,7.95777,15
35913,359137,1,Delhi,Food,4.02732,15
35926,359262,1,Delhi,Food,67,15
35928,359284,1,Delhi,Food,13.051789,15
35938,359386,3,Gaziabad,Drinks,57.33551,16
35938,359386,2,Bangalore,Drinks,57.33551,16
35938,359386,1,Delhi,Drinks,57.33551,16
35942,359422,1,Delhi,Drinks,26.17258,16
36085,360850,3,Gaziabad,Food,3.5507,15
36085,360850,1,Delhi,Food,3.5507,15
36086,360861,1,Delhi,Food,9.39,15
36087,360872,2,Bangalore,Food,3.574,15
36087,360872,1,Delhi,Food,3.574,15
36088,360883,3,Gaziabad,Food,9.51,15
36088,360883,2,Bangalore,Food,9.51,15
36088,360883,1,Delhi,Food,9.51,15
36089,360894,1,Delhi,Food,3.83487,15
36090,360907,2,Bangalore,Food,10.419386,15
36090,360907,1,Delhi,Food,10.419386,15
36091,360918,1,Delhi,Food,40,15
36092,360929,1,Delhi,Food,40.5,15
36093,360930,3,Gaziabad,Food,40.5,15
36093,360930,1,Delhi,Food,40.5,15
36094,360941,1,Delhi,Food,20,15
36145,361455,1,Delhi,Drinks,3.2,16
36150,361502,1,Delhi,Food,9,15
36237,362378,1,Delhi,Beauty,10.846588,12
36238,362389,1,Delhi,Beauty,9.26,12
36239,362390,1,Delhi,Beauty,9.043412,12
36240,362403,2,Bangalore,Kitchen cleaning,8.25,1
36240,362403,1,Delhi,Kitchen cleaning,8.25,1
36241,362414,1,Delhi,Kitchen cleaning,20.95,1
36242,362425,2,Bangalore,Kitchen cleaning,10.54,1
36242,362425,1,Delhi,Kitchen cleaning,10.54,1
36246,362469,1,Delhi,Kitchen cleaning,9.81,1
36247,362470,1,Delhi,Kitchen cleaning,10.9,1
36248,362481,1,Delhi,Kitchen cleaning,10.62,1
36249,362492,1,Delhi,Kitchen cleaning,8.04,1
36250,362505,1,Delhi,Kitchen cleaning,20.08,1
36251,362516,1,Delhi,Kitchen cleaning,50.56,1
36253,362538,1,Delhi,Kitchen cleaning,12.57,1
36254,362549,2,Bangalore,Kitchen cleaning,23.9,1
36254,362549,1,Delhi,Kitchen cleaning,23.9,1
36255,362550,1,Delhi,Kitchen cleaning,32,1
36256,362561,3,Gaziabad,Kitchen cleaning,14.05,1
36256,362561,1,Delhi,Kitchen cleaning,14.05,1
36257,362572,9,Chennai,Kitchen cleaning,19.8,1
36257,362572,1,Delhi,Kitchen cleaning,19.8,1
36258,362583,1,Delhi,Kitchen cleaning,12.5,1
36259,362594,1,Delhi,Beauty,18.472235,12
36260,362607,2,Bangalore,Kitchen cleaning,8.23,1
36260,362607,1,Delhi,Kitchen cleaning,8.23,1
36261,362618,1,Delhi,Kitchen cleaning,9.91,1
36264,362641,1,Delhi,Kitchen cleaning,8.23,1
36265,362652,2,Bangalore,Kitchen cleaning,9.91,1
36265,362652,1,Delhi,Kitchen cleaning,9.91,1
36268,362685,2,Bangalore,Kitchen cleaning,19.15,1
36268,362685,3,Gaziabad,Kitchen cleaning,19.15,1
36268,362685,9,Chennai,Kitchen cleaning,19.15,1
36268,362685,1,Delhi,Kitchen cleaning,19.15,1
36269,362696,2,Bangalore,Kitchen cleaning,19.15,1
36269,362696,3,Gaziabad,Kitchen cleaning,19.15,1
36269,362696,1,Delhi,Kitchen cleaning,19.15,1
36270,362709,1,Delhi,Kitchen cleaning,7.39,1
36273,362732,1,Delhi,Kitchen cleaning,7.39,1
36276,362765,2,Bangalore,Kitchen cleaning,49.48,1
36276,362765,1,Delhi,Kitchen cleaning,49.48,1
36277,362776,1,Delhi,Kitchen cleaning,18.31,1
36278,362787,8,Hyderabad,Kitchen cleaning,47,1
36278,362787,2,Bangalore,Kitchen cleaning,47,1
36278,362787,1,Delhi,Kitchen cleaning,47,1
36279,362798,3,Gaziabad,Kitchen cleaning,43.51,1
36279,362798,2,Bangalore,Kitchen cleaning,43.51,1
36279,362798,1,Delhi,Kitchen cleaning,43.51,1
36280,362801,1,Delhi,Kitchen cleaning,27,1
36448,364487,1,Delhi,Household electrical appliances,85,9
36456,364567,1,Delhi,Mother and children,219.45,7
36457,364578,2,Bangalore,Mother and children,142.45,7
36458,364589,1,Delhi,Mother and children,127.02,7
36461,364614,1,Delhi,Mother and children,69.5,7
36462,364625,1,Delhi,Mother and children,63.22,7
36466,364669,1,Delhi,Mother and children,86.42,7
36470,364705,2,Bangalore,Mother and children,11.02,7
36470,364705,1,Delhi,Mother and children,11.02,7
36473,364738,1,Delhi,Mother and children,114.95,7
36477,364772,1,Delhi,Mother and children,54.45,7
36478,364783,1,Delhi,Mother and children,22.62,7
36479,364794,1,Delhi,Mother and children,54.45,7
36481,364818,1,Delhi,Mother and children,161.82,7
36484,364841,1,Delhi,Mother and children,153.45,7
36485,364852,1,Delhi,Mother and children,150.22,7
36486,364863,1,Delhi,Mother and children,51.62,7
36487,364874,1,Delhi,Mother and children,103.82,7
36490,364909,2,Bangalore,Mother and children,16.82,7
36490,364909,1,Delhi,Mother and children,16.82,7
36494,364943,1,Delhi,Kitchen cleaning,8.75,1
36495,364954,1,Delhi,Kitchen cleaning,6.75,1
36496,364965,1,Delhi,Kitchen cleaning,2.433333,1
36501,365015,1,Delhi,Kitchen cleaning,4,1
36508,365082,1,Delhi,Kitchen cleaning,5.175,1
36509,365093,1,Delhi,Kitchen cleaning,14,1
36513,365139,1,Delhi,Kitchen cleaning,4.65,1
36527,365275,1,Delhi,Imported food,36.5,14
36528,365286,1,Delhi,Imported food,88.5,14
36529,365297,1,Delhi,Imported food,40.15,14
36530,365300,1,Delhi,Imported food,50.5,14
36531,365311,1,Delhi,Imported food,36.5,14
36531,365311,3,Gaziabad,Imported food,36.5,14
36532,365322,2,Bangalore,Imported food,88.5,14
36532,365322,1,Delhi,Imported food,88.5,14
36533,365333,1,Delhi,Imported food,25.5,14
36534,365344,1,Delhi,Imported food,22.5,14
36535,365355,1,Delhi,Imported food,28,14
36536,365366,1,Delhi,Imported food,22.5,14
36538,365388,1,Delhi,Drinks,53.25,16
36541,365413,1,Delhi,Drinks,2.24,16
36542,365424,1,Delhi,Drinks,2.083333,16
36543,365435,3,Gaziabad,Drinks,21,16
36543,365435,1,Delhi,Drinks,21,16
36544,365446,9,Chennai,Food,4.2,15
36544,365446,2,Bangalore,Food,4.2,15
36544,365446,1,Delhi,Food,4.2,15
36563,365639,1,Delhi,Beauty,36.75,12
36605,366052,2,Bangalore,Drinks,22.25,16
36605,366052,1,Delhi,Drinks,22.25,16
36650,366507,1,Delhi,Home,11.856,2
36651,366518,1,Delhi,Home,31.46,2
36652,366529,1,Delhi,Home,28.6,2
36653,366530,1,Delhi,Home,31.46,2
36655,366552,1,Delhi,Home,71.76,2
36946,369460,1,Delhi,Beauty,42.5,12
36979,369799,1,Delhi,Beauty,70,12
37005,370058,1,Delhi,Beauty,90,12
37041,370412,1,Delhi,Household electrical appliances,113,9
37252,372521,1,Delhi,Car related products,54,8
37255,372554,1,Delhi,Car related products,8,8
37368,373682,1,Delhi,Food,2.492,15
37369,373693,3,Gaziabad,Food,3.1,15
37369,373693,1,Delhi,Food,3.1,15
37370,373706,1,Delhi,Food,3.2,15
37371,373717,1,Delhi,Food,3.2,15
37372,373728,1,Delhi,Food,6.4,15
37405,374050,1,Delhi,Mother and children,70.98,7
37406,374061,1,Delhi,Mother and children,187.46,7
37469,374696,1,Delhi,Beauty,3.642828,12
37470,374709,1,Delhi,Food,64,15
37486,374867,2,Bangalore,Beauty,1.46,12
37486,374867,1,Delhi,Beauty,1.46,12
37489,374890,2,Bangalore,Beauty,5.65,12
37489,374890,1,Delhi,Beauty,5.65,12
37490,374903,3,Gaziabad,Beauty,1.97,12
37490,374903,2,Bangalore,Beauty,1.97,12
37490,374903,1,Delhi,Beauty,1.97,12
37491,374914,3,Gaziabad,Beauty,3.06,12
37491,374914,1,Delhi,Beauty,3.06,12
37493,374936,1,Delhi,Beauty,4.89,12
37494,374947,2,Bangalore,Beauty,2.93,12
37494,374947,1,Delhi,Beauty,2.93,12
37495,374958,1,Delhi,Beauty,2.31,12
37496,374969,1,Delhi,Beauty,2.84,12
37497,374970,1,Delhi,Beauty,3.7,12
37498,374981,1,Delhi,Beauty,7.48,12
37499,374992,1,Delhi,Beauty,7.48,12
37500,375008,1,Delhi,Beauty,7.48,12
37504,375042,1,Delhi,Beauty,5.8,12
37505,375053,1,Delhi,Kitchen cleaning,4.63,1
37507,375075,1,Delhi,Kitchen cleaning,19,1
37509,375097,1,Delhi,Kitchen cleaning,10.16667,1
37510,375100,1,Delhi,Kitchen cleaning,13.8,1
37512,375122,1,Delhi,Kitchen cleaning,5.13,1
37523,375235,1,Delhi,Kitchen cleaning,2.68,1
37524,375246,1,Delhi,Kitchen cleaning,12.26,1
37525,375257,1,Delhi,Kitchen cleaning,3.07,1
37526,375268,1,Delhi,Kitchen cleaning,14.17,1
37527,375279,1,Delhi,Beauty,3.8,12
37528,375280,1,Delhi,Beauty,2.42,12
37529,375291,1,Delhi,Beauty,2.86,12
37531,375315,1,Delhi,Beauty,5.06,12
37532,375326,1,Delhi,Beauty,2.75,12
37533,375337,1,Delhi,Beauty,1.98,12
37537,375371,1,Delhi,Beauty,2.68,12
37538,375382,3,Gaziabad,Beauty,3.6,12
37538,375382,1,Delhi,Beauty,3.6,12
37539,375393,1,Delhi,Kitchen cleaning,1.49,1
37540,375406,1,Delhi,Kitchen cleaning,1.48,1
37541,375417,1,Delhi,Beauty,1.74,12
37545,375451,1,Delhi,Kitchen cleaning,9.6,1
37547,375473,2,Bangalore,Kitchen cleaning,8.28,1
37547,375473,1,Delhi,Kitchen cleaning,8.28,1
37548,375484,1,Delhi,Kitchen cleaning,9.614,1
37549,375495,1,Delhi,Kitchen cleaning,28,1
37550,375508,1,Delhi,Kitchen cleaning,12.6,1
37551,375519,1,Delhi,Kitchen cleaning,30.8016,1
37553,375531,1,Delhi,Beauty,6.98,12
37554,375542,1,Delhi,Beauty,10.13,12
37556,375564,3,Gaziabad,Beauty,7.71,12
37556,375564,1,Delhi,Beauty,7.71,12
37557,375575,3,Gaziabad,Beauty,2.66,12
37557,375575,1,Delhi,Beauty,2.66,12
37558,375586,1,Delhi,Beauty,6.75,12
37559,375597,1,Delhi,Beauty,10.4,12
37560,375600,1,Delhi,Beauty,10.24,12
37563,375633,1,Delhi,Beauty,11.41,12
37565,375655,1,Delhi,Beauty,6.6,12
37566,375666,3,Gaziabad,Beauty,9.36,12
37566,375666,2,Bangalore,Beauty,9.36,12
37566,375666,1,Delhi,Beauty,9.36,12
37567,375677,3,Gaziabad,Beauty,7.53,12
37567,375677,2,Bangalore,Beauty,7.53,12
37567,375677,1,Delhi,Beauty,7.53,12
37568,375688,1,Delhi,Kitchen cleaning,1.5,1
37569,375699,1,Delhi,Kitchen cleaning,1.63,1
37570,375702,1,Delhi,Kitchen cleaning,2.66,1
37571,375713,1,Delhi,Kitchen cleaning,3.19,1
37572,375724,1,Delhi,Kitchen cleaning,3.96,1
37573,375735,1,Delhi,Kitchen cleaning,5.61,1
37574,375746,1,Delhi,Kitchen cleaning,3.26,1
37577,375779,1,Delhi,Kitchen cleaning,3.8,1
37730,377300,1,Delhi,Home,4.2,2
37733,377333,1,Delhi,Home,3.4,2
37735,377355,1,Delhi,Home,4.9,2
37738,377388,1,Delhi,Home,3.4,2
37741,377413,1,Delhi,Home,8,2
37743,377435,1,Delhi,Home,9,2
37744,377446,1,Delhi,Home,9.5,2
37746,377468,1,Delhi,Home,11,2
37826,378267,1,Delhi,Household electrical appliances,428,9
37830,378303,1,Delhi,Household electrical appliances,158,9
37831,378314,2,Bangalore,Household electrical appliances,113,9
37831,378314,3,Gaziabad,Household electrical appliances,113,9
37831,378314,1,Delhi,Household electrical appliances,113,9
37847,378472,1,Delhi,Mother and children,17.22,7
37951,379511,1,Delhi,Imported food,61.54,14
37952,379522,1,Delhi,Imported food,10.69,14
37961,379613,1,Delhi,Imported food,15.75,14
37962,379624,1,Delhi,Imported food,13,14
37963,379635,1,Delhi,Imported food,13,14
37973,379737,1,Delhi,Food,12.1,15
37976,379760,1,Delhi,Food,29.6,15
37977,379771,1,Delhi,Food,22.97,15
37984,379840,1,Delhi,Food,7.5,15
37986,379862,1,Delhi,Food,6.5,15
37988,379884,1,Delhi,Food,5.9,15
37990,379908,1,Delhi,Food,5,15
37991,379919,1,Delhi,Food,6.3,15
37992,379920,1,Delhi,Food,5.92,15
38000,380007,1,Delhi,Food,3.4,15
38001,380018,1,Delhi,Food,5,15
38002,380029,1,Delhi,Food,7.1,15
38003,380030,1,Delhi,Food,10.44,15
38004,380041,1,Delhi,Food,6.65,15
38005,380052,1,Delhi,Food,8.18,15
38006,380063,1,Delhi,Food,5.9,15
38007,380074,1,Delhi,Food,8.215,15
38018,380187,1,Delhi,Food,1.9,15
38025,380256,1,Delhi,Food,19.6,15
38040,380405,1,Delhi,Drinks,14.4,16
38042,380427,1,Delhi,Drinks,8.5,16
38045,380450,1,Delhi,Food,4.6,15
38045,380450,3,Gaziabad,Food,4.6,15
38046,380461,1,Delhi,Food,12,15
38062,380621,1,Delhi,Food,17.5,15
38062,380621,3,Gaziabad,Food,17.5,15
38063,380632,1,Delhi,Food,19.8,15
38064,380643,3,Gaziabad,Food,8.3,15
38064,380643,1,Delhi,Food,8.3,15
38065,380654,3,Gaziabad,Food,3.5,15
38065,380654,1,Delhi,Food,3.5,15
38066,380665,1,Delhi,Food,5.9,15
38067,380676,1,Delhi,Food,8.06,15
38069,380698,1,Delhi,Food,12.3,15
38070,380701,1,Delhi,Food,4.78,15
38075,380756,1,Delhi,Food,5.7,15
38076,380767,1,Delhi,Food,23.06,15
38081,380814,1,Delhi,Food,46.47,15
38082,380825,1,Delhi,Food,32.1,15
38083,380836,1,Delhi,Food,3.7,15
38096,380961,1,Delhi,Food,11.2,15
38108,381088,1,Delhi,Food,2.3,15
38113,381135,1,Delhi,Food,5.72,15
38114,381146,2,Bangalore,Food,6.4,15
38114,381146,1,Delhi,Food,6.4,15
38114,381146,3,Gaziabad,Food,6.4,15
38115,381157,1,Delhi,Food,5.32,15
38116,381168,1,Delhi,Food,5.7,15
38119,381191,2,Bangalore,Food,13,15
38119,381191,3,Gaziabad,Food,13,15
38119,381191,1,Delhi,Food,13,15
38122,381226,1,Delhi,Food,18.3,15
38132,381328,1,Delhi,Food,8.44,15
38151,381511,1,Delhi,Food,2.6,15
38152,381522,1,Delhi,Food,2.6,15
38161,381613,1,Delhi,Food,19.7,15
38166,381668,3,Gaziabad,Food,5.13,15
38166,381668,1,Delhi,Food,5.13,15
38168,381680,1,Delhi,Food,5.7,15
38169,381691,1,Delhi,Food,2.8,15
38265,382650,8,Hyderabad,Drinks,5.941666,16
38265,382650,2,Bangalore,Drinks,5.941666,16
38265,382650,3,Gaziabad,Drinks,5.941666,16
38265,382650,1,Delhi,Drinks,5.941666,16
38285,382854,1,Delhi,Household electrical appliances,329.66,9
38286,382865,1,Delhi,Household electrical appliances,300,9
38287,382876,1,Delhi,Household electrical appliances,251,9
38290,382901,1,Delhi,Mother and children,139,7
38337,383379,1,Delhi,Household electrical appliances,176,9
38340,383404,1,Delhi,Household electrical appliances,124,9
38341,383415,1,Delhi,Household electrical appliances,72,9
38344,383448,1,Delhi,Household electrical appliances,283,9
38352,383528,1,Delhi,Household electrical appliances,66,9
38365,383653,2,Bangalore,Imported food,10.19,14
38365,383653,3,Gaziabad,Imported food,10.19,14
38371,383711,3,Gaziabad,Imported food,39,14
38371,383711,1,Delhi,Imported food,39,14
38465,384656,1,Delhi,Mother and children,24.8,7
38466,384667,1,Delhi,Mother and children,34,7
38467,384678,1,Delhi,Mother and children,24.8,7
38468,384689,1,Delhi,Mother and children,34,7
38469,384690,1,Delhi,Mother and children,31,7
38470,384703,1,Delhi,Mother and children,34,7
38471,384714,1,Delhi,Mother and children,31,7
38512,385126,1,Delhi,Imported food,9,14
38647,386470,1,Delhi,Household electrical appliances,104,9
38665,386652,1,Delhi,Household electrical appliances,162,9
38666,386663,1,Delhi,Household electrical appliances,140,9
38727,387279,1,Delhi,Household electrical appliances,148,9
38728,387280,1,Delhi,Household electrical appliances,106,9
38730,387304,1,Delhi,Household electrical appliances,125,9
38736,387360,1,Delhi,Household electrical appliances,1495,9
38738,387382,1,Delhi,Household electrical appliances,323,9
38766,387666,1,Delhi,Household electrical appliances,264,9
38767,387677,1,Delhi,Household electrical appliances,223,9
38769,387699,1,Delhi,Household electrical appliances,163,9
38776,387768,1,Delhi,Household electrical appliances,75,9
38777,387779,1,Delhi,Household electrical appliances,68,9
38805,388056,1,Delhi,Household electrical appliances,605,9
38809,388090,1,Delhi,Household electrical appliances,980,9
38815,388158,1,Delhi,Household electrical appliances,554,9
38816,388169,1,Delhi,Household electrical appliances,480,9
38817,388170,1,Delhi,Household electrical appliances,359.28,9
38818,388181,2,Bangalore,Household electrical appliances,199,9
38818,388181,1,Delhi,Household electrical appliances,199,9
38825,388250,8,Hyderabad,Food,0.8,15
38825,388250,1,Delhi,Food,0.8,15
38866,388669,1,Delhi,Food,3.5,15
38905,389059,1,Delhi,Kitchen cleaning,9.23,1
38906,389060,2,Bangalore,Kitchen cleaning,9.23,1
38906,389060,3,Gaziabad,Kitchen cleaning,9.23,1
38906,389060,1,Delhi,Kitchen cleaning,9.23,1
38907,389071,1,Delhi,Kitchen cleaning,14.0075,1
38909,389093,1,Delhi,Beauty,16.12,12
38910,389106,1,Delhi,Beauty,5.07,12
38911,389117,1,Delhi,Beauty,14.82,12
38912,389128,1,Delhi,Beauty,22.75,12
38925,389253,2,Bangalore,Imported food,6.25,14
38925,389253,1,Delhi,Imported food,6.25,14
38925,389253,3,Gaziabad,Imported food,6.25,14
38926,389264,9,Chennai,Imported food,5.6,14
38926,389264,3,Gaziabad,Imported food,5.6,14
38926,389264,1,Delhi,Imported food,5.6,14
38927,389275,3,Gaziabad,Imported food,9.33,14
38927,389275,9,Chennai,Imported food,9.33,14
38927,389275,2,Bangalore,Imported food,9.33,14
38927,389275,1,Delhi,Imported food,9.33,14
38928,389286,2,Bangalore,Imported food,8.6,14
38928,389286,1,Delhi,Imported food,8.6,14
38929,389297,3,Gaziabad,Imported food,9.33,14
38929,389297,2,Bangalore,Imported food,9.33,14
38929,389297,1,Delhi,Imported food,9.33,14
38930,389300,1,Delhi,Imported food,8.6,14
38931,389311,2,Bangalore,Imported food,79.15,14
38931,389311,1,Delhi,Imported food,79.15,14
38932,389322,3,Gaziabad,Imported food,82.57,14
38932,389322,1,Delhi,Imported food,82.57,14
38933,389333,1,Delhi,Imported food,172.72,14
38934,389344,2,Bangalore,Imported food,15.24,14
38934,389344,1,Delhi,Imported food,15.24,14
38935,389355,1,Delhi,Imported food,5.23,14
38936,389366,1,Delhi,Imported food,31.92,14
38938,389388,2,Bangalore,Imported food,17.2,14
38938,389388,1,Delhi,Imported food,17.2,14
38939,389399,1,Delhi,Imported food,17.2,14
38940,389402,1,Delhi,Imported food,17.2,14
38941,389413,1,Delhi,Imported food,17.2,14
38944,389446,1,Delhi,Imported food,23.9,14
38948,389480,2,Bangalore,Imported food,64,14
38948,389480,1,Delhi,Imported food,64,14
38949,389491,2,Bangalore,Imported food,64,14
38949,389491,1,Delhi,Imported food,64,14
38951,389515,1,Delhi,Imported food,102.4,14
38952,389526,1,Delhi,Imported food,102.4,14
38955,389559,1,Delhi,Imported food,48.8,14
38956,389560,1,Delhi,Imported food,48.8,14
38957,389571,1,Delhi,Imported food,56,14
38959,389593,3,Gaziabad,Food,8.7,15
38959,389593,2,Bangalore,Food,8.7,15
38959,389593,1,Delhi,Food,8.7,15
38961,389617,2,Bangalore,Food,8.9,15
38961,389617,1,Delhi,Food,8.9,15
38964,389640,1,Delhi,Food,39.74,15
38967,389673,1,Delhi,Food,23.19948,15
38968,389684,1,Delhi,Food,4.89,15
38982,389822,1,Delhi,Beauty,5.4504,12
38988,389888,1,Delhi,Home,46.92,2
38989,389899,1,Delhi,Home,54.06,2
38990,389902,1,Delhi,Home,56.1,2
38991,389913,1,Delhi,Home,63.24,2
39005,390056,1,Delhi,Home,6,2
39009,390090,1,Delhi,Home,46,2
39016,390169,1,Delhi,Home,6.2,2
39021,390216,1,Delhi,Home,3.4,2
39022,390227,1,Delhi,Home,3.4,2
39024,390249,1,Delhi,Home,6.9,2
39027,390272,1,Delhi,Home,4.6,2
39028,390283,1,Delhi,Home,3.15,2
39033,390330,1,Delhi,Home,3.4,2
39034,390341,1,Delhi,Home,3.4,2
39035,390352,1,Delhi,Home,8.3,2
39039,390396,1,Delhi,Home,3.15,2
39040,390409,1,Delhi,Home,3.4,2
39041,390410,1,Delhi,Home,8.3,2
39042,390421,1,Delhi,Home,9,2
39046,390465,1,Delhi,Home,9,2
39047,390476,1,Delhi,Home,9,2
39064,390647,1,Delhi,Home,2.45,2
39067,390670,1,Delhi,Home,8.1,2
39085,390852,1,Delhi,Food,3.6,15
39086,390863,1,Delhi,Food,6.7,15
39086,390863,3,Gaziabad,Food,6.7,15
39087,390874,1,Delhi,Food,3.45,15
39088,390885,2,Bangalore,Food,8.379,15
39088,390885,1,Delhi,Food,8.379,15
39089,390896,8,Hyderabad,Food,9,15
39089,390896,2,Bangalore,Food,9,15
39089,390896,1,Delhi,Food,9,15
39090,390909,2,Bangalore,Food,7.961535,15
39090,390909,1,Delhi,Food,7.961535,15
39091,390910,1,Delhi,Food,14,15
39092,390921,1,Delhi,Food,4.158,15
39092,390921,3,Gaziabad,Food,4.158,15
39098,390987,3,Gaziabad,Food,8,15
39098,390987,1,Delhi,Food,8,15
39133,391333,1,Delhi,Household electrical appliances,353,9
39134,391344,1,Delhi,Household electrical appliances,215.28,9
39175,391753,1,Delhi,Home,201.6,2
39179,391797,1,Delhi,Home,59,2
39180,391800,1,Delhi,Home,62.3,2
39184,391844,1,Delhi,Home,59,2
39185,391855,1,Delhi,Home,103.6,2
39186,391866,1,Delhi,Home,139.3,2
39207,392074,1,Delhi,Beauty,28.046,12
39208,392085,1,Delhi,Beauty,29.175,12
39209,392096,1,Delhi,Beauty,22.126,12
39210,392109,1,Delhi,Beauty,18.426,12
39215,392154,1,Delhi,Beauty,96.2,12
39216,392165,2,Bangalore,Beauty,84,12
39216,392165,1,Delhi,Beauty,84,12
39217,392176,1,Delhi,Beauty,30,12
39220,392201,1,Delhi,Beauty,31.92,12
39222,392223,1,Delhi,Beauty,12.54,12
39225,392256,1,Delhi,Mother and children,24,7
